student_id,name,gender,ethnicity,parent_education,lunch,test_prep,attendance_pct,study_hours_per_day,assignment_completion_pct,sleep_hours,social_media_hours,stress_level,extracurricular_hours,math,reading,writing,science,history,source,gender_encoded,ethnicity_encoded,parent_education_encoded,lunch_encoded,test_prep_encoded,final_score,pass_fail
170,Student_0170,female,group C,some college,free/reduced,completed,82.4,5.2,83.6,7.2,1.2,2,4.5,67,75,70,69,71,kaggle,0,2,2,0,1,70.4,1
171,Student_0171,male,group A,high school,standard,completed,82.5,5.3,88.4,6.8,0.3,4,2.6,72,73,74,66,68,kaggle,1,0,1,1,1,70.6,1
172,Student_0172,male,group E,some high school,standard,none,86.9,5.6,87.8,8.3,1.2,1,4.7,94,88,78,82,90,kaggle,1,4,0,1,0,86.4,1
173,Student_0173,female,group D,some college,standard,none,89.2,5.2,83.8,6.7,1.1,2,3.7,79,86,81,76,82,kaggle,0,3,2,1,0,80.8,1
174,Student_0174,female,group C,associate's degree,standard,none,86.7,4.3,79.4,8.1,1.0,2,1.7,63,67,70,70,63,kaggle,0,2,3,1,0,66.6,1
175,Student_0175,female,group C,bachelor's degree,free/reduced,completed,81.2,2.9,63.8,6.4,2.3,5,3.5,43,51,54,63,53,kaggle,0,2,4,0,1,52.8,1
176,Student_0176,female,group C,master's degree,standard,completed,95.0,5.1,100.0,7.2,1.9,6,4.1,81,91,87,82,93,kaggle,0,2,5,1,1,86.8,1
177,Student_0177,female,group B,high school,free/reduced,completed,80.9,2.3,60.1,6.1,2.4,2,2.9,46,54,58,64,72,kaggle,0,1,1,0,1,58.8,1
178,Student_0178,female,group C,associate's degree,standard,completed,94.8,4.7,83.8,7.2,2.1,1,2.2,71,77,77,63,87,kaggle,0,2,3,1,1,75.0,1
179,Student_0179,female,group B,master's degree,free/reduced,completed,82.1,3.3,89.8,8.2,4.0,3,5.8,52,70,62,58,73,kaggle,0,1,5,0,1,63.0,1
180,Student_0180,female,group D,some high school,standard,completed,100.0,5.1,94.5,8.4,0.7,3,6.3,97,100,100,83,90,kaggle,0,3,0,1,1,94.0,1
181,Student_0181,male,group C,master's degree,free/reduced,completed,88.6,4.6,77.8,8.3,2.2,4,5.2,62,68,75,67,45,kaggle,1,2,5,0,1,63.4,1
182,Student_0182,female,group C,some college,free/reduced,none,78.3,5.0,71.8,7.8,1.7,3,2.9,46,64,66,54,69,kaggle,0,2,2,0,0,59.8,1
183,Student_0183,female,group E,high school,standard,none,74.3,4.2,68.2,6.4,1.7,4,0.4,50,50,47,60,54,kaggle,0,4,1,1,0,52.2,1
184,Student_0184,female,group D,associate's degree,standard,none,87.8,3.1,88.6,7.3,1.4,4,6.6,65,69,70,59,71,kaggle,0,3,3,1,0,66.8,1
185,Student_0185,male,group C,some high school,free/reduced,completed,78.5,2.6,53.9,6.6,2.1,6,2.9,45,52,49,53,56,kaggle,1,2,0,0,1,51.0,1
186,Student_0186,male,group C,associate's degree,free/reduced,completed,88.3,5.0,88.6,8.5,2.4,1,2.5,65,67,65,71,56,kaggle,1,2,3,0,1,64.8,1
187,Student_0187,male,group E,high school,standard,none,89.5,3.9,71.9,6.6,4.1,3,4.6,80,76,65,58,75,kaggle,1,4,1,1,0,70.8,1
188,Student_0188,male,group D,some high school,standard,completed,84.2,4.1,75.8,8.2,1.3,4,5.4,62,66,68,81,73,kaggle,1,3,0,1,1,70.0,1
189,Student_0189,male,group B,some high school,free/reduced,none,75.3,3.9,66.2,7.9,2.1,3,2.9,48,52,45,52,60,kaggle,1,1,0,0,0,51.4,1
190,Student_0190,female,group C,bachelor's degree,standard,none,82.6,4.4,91.1,9.2,1.4,6,6.3,77,88,87,60,91,kaggle,0,2,4,1,0,80.6,1
191,Student_0191,female,group E,associate's degree,standard,none,82.8,4.4,67.1,7.2,2.4,3,5.3,66,65,69,67,72,kaggle,0,4,3,1,0,67.8,1
192,Student_0192,male,group D,some college,standard,completed,93.1,3.9,87.9,8.3,1.9,3,2.6,76,83,79,75,75,kaggle,1,3,2,1,1,77.6,1
193,Student_0193,female,group B,some high school,standard,none,85.3,3.7,91.2,9.3,3.4,4,2.5,62,64,66,63,66,kaggle,0,1,0,1,0,64.2,1
194,Student_0194,male,group D,some college,standard,completed,78.9,4.6,69.0,7.0,0.0,3,5.1,77,62,62,77,65,kaggle,1,3,2,1,1,68.6,1
195,Student_0195,female,group C,master's degree,standard,completed,89.7,3.7,86.0,6.5,0.0,1,0.1,69,84,85,78,82,kaggle,0,2,5,1,1,79.6,1
196,Student_0196,male,group D,associate's degree,standard,none,83.7,4.2,68.4,5.8,1.8,3,3.0,61,55,52,63,66,kaggle,1,3,3,1,0,59.4,1
197,Student_0197,male,group C,some high school,free/reduced,completed,79.9,4.2,80.1,8.0,3.2,5,1.4,59,69,65,67,73,kaggle,1,2,0,0,1,66.6,1
198,Student_0198,male,group E,high school,free/reduced,none,82.0,4.1,72.1,5.8,0.8,3,2.4,55,56,51,57,74,kaggle,1,4,1,0,0,58.6,1
199,Student_0199,female,group B,some college,free/reduced,none,80.6,3.7,66.0,7.0,0.0,3,2.6,45,53,55,68,76,kaggle,0,1,2,0,0,59.4,1
200,Student_0200,female,group B,bachelor's degree,free/reduced,none,82.6,6.0,87.2,8.0,2.2,5,3.6,78,79,76,63,76,kaggle,0,1,4,0,0,74.4,1
201,Student_0201,female,group C,associate's degree,standard,completed,90.5,5.1,97.1,7.8,1.9,3,3.3,67,84,86,73,51,kaggle,0,2,3,1,1,72.2,1
202,Student_0202,female,group D,some college,free/reduced,none,90.1,4.4,80.8,8.0,0.7,3,2.3,65,81,77,70,87,kaggle,0,3,2,0,0,76.0,1
203,Student_0203,male,group C,associate's degree,standard,none,91.9,4.7,85.9,7.8,0.9,4,7.3,69,77,69,77,68,kaggle,1,2,3,1,0,72.0,1
204,Student_0204,female,group B,associate's degree,standard,none,89.7,4.7,68.3,8.5,1.1,5,6.4,57,69,68,56,62,kaggle,0,1,3,1,0,62.4,1
205,Student_0205,male,group C,some college,standard,none,72.3,3.4,62.0,6.4,2.7,8,1.2,59,41,42,41,45,kaggle,1,2,2,1,0,45.6,1
206,Student_0206,male,group D,some high school,standard,completed,82.6,4.7,85.5,7.1,1.1,5,6.3,74,71,78,72,70,kaggle,1,3,0,1,1,73.0,1
207,Student_0207,male,group E,bachelor's degree,standard,none,88.2,3.9,89.7,6.9,2.4,5,3.1,82,62,62,73,69,kaggle,1,4,4,1,0,69.6,1
208,Student_0208,male,group E,high school,standard,completed,91.3,4.4,87.0,8.3,0.0,2,4.4,81,80,76,88,64,kaggle,1,4,1,1,1,77.8,1
209,Student_0209,female,group B,some college,free/reduced,none,90.7,3.7,81.3,8.4,0.8,2,4.0,74,81,76,63,68,kaggle,0,1,2,0,0,72.4,1
210,Student_0210,female,group B,some college,free/reduced,none,100.0,5.5,75.8,7.8,1.0,4,2.5,58,61,66,70,68,kaggle,0,1,2,0,0,64.6,1
211,Student_0211,male,group D,some high school,free/reduced,completed,91.7,4.0,75.9,8.6,1.4,3,5.6,80,79,79,94,82,kaggle,1,3,0,0,1,82.8,1
212,Student_0212,male,group C,some college,free/reduced,none,79.7,1.9,64.2,6.0,2.6,3,2.4,35,28,27,39,43,kaggle,1,2,2,0,0,34.4,0
213,Student_0213,female,group C,high school,free/reduced,none,86.2,3.2,78.5,8.7,3.2,4,2.5,42,62,60,45,57,kaggle,0,2,1,0,0,53.2,1
214,Student_0214,male,group C,associate's degree,free/reduced,completed,85.0,4.5,69.7,8.6,0.5,4,1.3,60,51,56,56,50,kaggle,1,2,3,0,1,54.6,1
215,Student_0215,male,group E,high school,standard,completed,89.3,5.1,84.9,8.4,1.5,3,3.1,87,91,81,82,78,kaggle,1,4,1,1,1,83.8,1
216,Student_0216,male,group B,some high school,standard,completed,93.0,6.0,87.2,9.1,2.1,4,1.8,84,83,75,83,79,kaggle,1,1,0,1,1,80.8,1
217,Student_0217,female,group E,associate's degree,free/reduced,completed,86.8,4.7,84.8,6.5,3.3,3,4.4,83,86,88,74,95,kaggle,0,4,3,0,1,85.2,1
218,Student_0218,female,group C,high school,free/reduced,none,75.3,3.1,63.7,6.7,2.4,4,0.7,34,42,39,58,32,kaggle,0,2,1,0,0,41.0,1
219,Student_0219,male,group B,high school,free/reduced,none,83.9,3.9,95.2,7.0,2.2,3,3.4,66,77,70,60,71,kaggle,1,1,1,0,0,68.8,1
220,Student_0220,male,group B,some high school,standard,completed,82.7,5.6,72.1,7.9,0.5,2,5.4,61,56,56,47,49,kaggle,1,1,0,1,1,53.8,1
221,Student_0221,female,group D,high school,standard,completed,96.4,3.3,75.5,6.6,0.0,6,5.4,56,68,74,71,57,kaggle,0,3,1,1,1,65.2,1
222,Student_0222,male,group B,associate's degree,standard,none,80.2,5.3,81.3,8.3,2.4,3,4.2,87,85,73,62,85,kaggle,1,1,3,1,0,78.4,1
223,Student_0223,female,group C,some high school,free/reduced,none,86.6,4.5,80.5,8.5,2.2,3,3.3,55,65,62,59,70,kaggle,0,2,0,0,0,62.2,1
224,Student_0224,male,group D,some high school,standard,none,81.0,5.3,83.9,8.3,2.8,2,7.0,86,80,75,100,79,kaggle,1,3,0,1,0,84.0,1
225,Student_0225,female,group B,associate's degree,standard,completed,81.7,4.0,72.3,7.7,0.7,8,4.3,52,66,73,60,77,kaggle,0,1,3,1,1,65.6,1
226,Student_0226,female,group E,master's degree,free/reduced,none,85.9,3.5,80.1,6.5,3.0,2,2.6,45,56,54,45,55,kaggle,0,4,5,0,0,51.0,1
227,Student_0227,female,group C,some college,standard,none,86.8,4.6,90.8,6.9,3.7,3,1.7,72,72,71,69,68,kaggle,0,2,2,1,0,70.4,1
228,Student_0228,male,group D,high school,standard,none,75.7,3.6,67.6,8.3,2.8,5,3.7,57,50,54,57,74,kaggle,1,3,1,1,0,58.4,1
229,Student_0229,male,group A,some high school,free/reduced,none,81.8,5.2,65.9,8.1,2.2,4,5.0,68,72,64,70,67,kaggle,1,0,0,0,0,68.2,1
230,Student_0230,female,group C,some college,standard,completed,96.1,7.4,98.2,7.9,1.2,4,3.7,88,95,94,88,94,kaggle,0,2,2,1,1,91.8,1
231,Student_0231,male,group D,some college,standard,none,81.9,4.0,74.5,7.2,0.4,6,4.2,76,64,66,61,66,kaggle,1,3,2,1,0,66.6,1
232,Student_0232,male,group C,associate's degree,standard,none,79.2,2.1,72.4,5.5,4.0,5,2.2,46,43,42,64,35,kaggle,1,2,3,1,0,46.0,1
233,Student_0233,female,group B,bachelor's degree,standard,none,88.8,4.9,70.5,6.8,1.0,2,3.9,67,86,83,74,65,kaggle,0,1,4,1,0,75.0,1
234,Student_0234,male,group E,some high school,standard,none,87.4,7.3,94.1,9.3,1.9,3,0.7,92,87,78,88,75,kaggle,1,4,0,1,0,84.0,1
235,Student_0235,male,group C,bachelor's degree,standard,completed,100.0,4.5,78.0,6.7,0.0,3,4.0,83,82,84,72,88,kaggle,1,2,4,1,1,81.8,1
236,Student_0236,male,group D,associate's degree,standard,none,91.4,6.2,88.8,7.8,0.5,6,5.5,80,75,77,84,81,kaggle,1,3,3,1,0,79.4,1
237,Student_0237,male,group D,bachelor's degree,free/reduced,none,74.5,5.6,77.8,8.3,3.5,1,2.7,63,66,67,62,75,kaggle,1,3,4,0,0,66.6,1
238,Student_0238,female,group D,some high school,standard,completed,85.7,3.9,71.3,6.5,1.7,5,3.7,64,60,74,65,60,kaggle,0,3,0,1,1,64.6,1
239,Student_0239,male,group B,some college,standard,none,77.4,4.1,68.3,7.4,3.9,4,2.0,54,52,51,49,69,kaggle,1,1,2,1,0,55.0,1
240,Student_0240,male,group C,associate's degree,standard,none,93.7,6.4,90.5,8.5,1.5,4,4.8,84,80,80,69,70,kaggle,1,2,3,1,0,76.6,1
241,Student_0241,male,group D,high school,free/reduced,completed,81.7,4.1,80.2,7.5,0.1,3,3.4,73,68,66,75,70,kaggle,1,3,1,0,1,70.4,1
242,Student_0242,female,group E,bachelor's degree,standard,none,89.0,4.9,90.1,10.0,2.4,2,2.9,80,83,83,73,80,kaggle,0,4,4,1,0,79.8,1
243,Student_0243,female,group D,high school,standard,none,83.8,3.3,86.0,6.0,1.8,5,5.2,56,52,55,51,56,kaggle,0,3,1,1,0,54.0,1
244,Student_0244,male,group E,some college,standard,none,84.6,2.7,59.6,8.1,3.2,5,4.4,59,51,43,53,64,kaggle,1,4,2,1,0,54.0,1
245,Student_0245,male,group D,some high school,standard,none,80.8,4.1,92.7,7.5,1.8,5,3.0,75,74,69,77,66,kaggle,1,3,0,1,0,72.2,1
246,Student_0246,male,group C,associate's degree,standard,none,86.5,3.9,84.4,8.3,0.1,3,4.8,85,76,71,71,62,kaggle,1,2,3,1,0,73.0,1
247,Student_0247,male,group E,associate's degree,standard,none,86.5,5.0,78.5,8.0,1.8,2,5.0,89,76,74,77,74,kaggle,1,4,3,1,0,78.0,1
248,Student_0248,female,group B,high school,standard,completed,81.3,3.7,68.4,6.9,4.2,1,4.6,58,70,68,64,66,kaggle,0,1,1,1,1,65.2,1
249,Student_0249,female,group B,high school,standard,none,92.9,4.4,75.5,7.6,2.6,5,1.0,65,64,62,49,92,kaggle,0,1,1,1,0,66.4,1
250,Student_0250,male,group C,high school,standard,none,85.1,2.8,81.6,5.9,2.1,4,4.9,68,60,53,53,65,kaggle,1,2,1,1,0,59.8,1
251,Student_0251,male,group A,some high school,standard,completed,73.2,3.7,68.3,7.7,3.6,3,2.1,47,49,49,56,51,kaggle,1,0,0,1,1,50.4,1
252,Student_0252,female,group D,some college,free/reduced,none,93.3,5.6,95.1,7.9,1.8,2,3.6,71,83,83,67,71,kaggle,0,3,2,0,0,75.0,1
253,Student_0253,female,group B,some high school,standard,completed,95.6,2.7,68.2,8.0,2.2,3,7.6,60,70,70,73,55,kaggle,0,1,0,1,1,65.6,1
254,Student_0254,male,group D,master's degree,standard,none,93.4,5.2,83.6,8.5,0.6,1,4.5,80,80,72,83,66,kaggle,1,3,5,1,0,76.2,1
255,Student_0255,male,group D,high school,standard,none,73.2,4.6,62.6,7.6,2.7,3,2.5,54,52,52,62,57,kaggle,1,3,1,1,0,55.4,1
256,Student_0256,female,group E,some college,standard,none,83.1,3.4,81.7,7.6,3.0,2,0.4,62,73,70,81,83,kaggle,0,4,2,1,0,73.8,1
257,Student_0257,female,group C,associate's degree,free/reduced,none,91.8,5.8,85.4,6.8,1.1,3,5.8,64,73,68,66,79,kaggle,0,2,3,0,0,70.0,1
258,Student_0258,male,group C,associate's degree,standard,completed,84.7,5.2,80.7,7.1,3.1,2,2.1,78,77,77,79,77,kaggle,1,2,3,1,1,77.6,1
259,Student_0259,female,group B,some college,standard,none,89.5,4.2,63.9,8.6,1.7,1,2.5,70,75,78,65,72,kaggle,0,1,2,1,0,72.0,1
260,Student_0260,female,group C,master's degree,free/reduced,completed,91.6,4.7,84.2,8.8,0.8,6,3.5,65,81,81,89,80,kaggle,0,2,5,0,1,79.2,1
261,Student_0261,female,group C,some high school,free/reduced,completed,82.4,5.1,84.7,7.4,2.8,5,6.1,64,79,77,85,72,kaggle,0,2,0,0,1,75.4,1
262,Student_0262,male,group C,some college,standard,completed,88.3,5.0,87.2,7.7,1.4,2,5.3,79,79,78,75,90,kaggle,1,2,2,1,1,80.2,1
263,Student_0263,female,group C,some high school,free/reduced,none,63.3,3.8,77.8,6.5,3.3,4,2.7,44,50,51,55,54,kaggle,0,2,0,0,0,50.8,1
264,Student_0264,female,group E,high school,standard,none,88.1,5.0,84.5,8.8,0.9,3,5.2,99,93,90,98,86,kaggle,0,4,1,1,0,93.2,1
265,Student_0265,male,group D,high school,standard,none,85.4,4.8,85.9,8.1,1.8,5,3.0,76,73,68,71,53,kaggle,1,3,1,1,0,68.2,1
266,Student_0266,male,group D,some high school,free/reduced,none,73.0,2.2,77.0,8.8,3.1,3,3.1,59,42,41,50,47,kaggle,1,3,0,0,0,47.8,1
267,Student_0267,female,group C,bachelor's degree,standard,none,95.1,4.6,69.0,6.9,2.1,5,4.0,63,75,81,74,83,kaggle,0,2,4,1,0,75.2,1
268,Student_0268,female,group D,high school,standard,none,79.6,3.9,83.6,7.3,0.0,2,5.4,69,72,77,69,65,kaggle,0,3,1,1,0,70.4,1
269,Student_0269,female,group D,associate's degree,standard,completed,90.3,5.0,87.3,8.1,0.1,1,6.1,88,92,95,84,82,kaggle,0,3,3,1,1,88.2,1
270,Student_0270,female,group E,some college,free/reduced,none,87.4,5.6,80.6,8.1,2.8,4,4.6,71,76,70,64,79,kaggle,0,4,2,0,0,72.0,1
271,Student_0271,male,group C,bachelor's degree,standard,none,91.5,5.1,79.6,7.3,1.9,6,3.0,69,63,61,52,52,kaggle,1,2,4,1,0,59.4,1
272,Student_0272,male,group C,some college,standard,none,72.7,4.0,66.4,6.5,2.0,8,4.1,58,49,42,59,60,kaggle,1,2,2,1,0,53.6,1
273,Student_0273,female,group D,associate's degree,free/reduced,none,86.6,2.8,66.6,8.0,1.1,2,3.0,47,53,58,61,55,kaggle,0,3,3,0,0,54.8,1
274,Student_0274,female,group D,some college,standard,none,85.7,4.2,79.6,8.1,0.9,4,2.1,65,70,71,65,67,kaggle,0,3,2,1,0,67.6,1
275,Student_0275,male,group B,some college,standard,completed,85.0,6.1,78.9,7.0,0.0,2,3.7,88,85,76,92,69,kaggle,1,1,2,1,1,82.0,1
276,Student_0276,male,group C,bachelor's degree,standard,none,90.7,5.0,76.4,8.8,1.6,4,4.2,83,78,73,70,77,kaggle,1,2,4,1,0,76.2,1
277,Student_0277,female,group C,some high school,standard,completed,93.0,7.4,94.8,8.8,0.7,1,6.0,85,92,93,73,100,kaggle,0,2,0,1,1,88.6,1
278,Student_0278,female,group E,high school,standard,completed,81.7,4.6,69.8,7.6,1.1,2,3.4,59,63,75,61,75,kaggle,0,4,1,1,1,66.6,1
279,Student_0279,female,group C,some high school,free/reduced,none,88.4,5.0,88.2,7.7,1.6,2,2.3,65,86,80,71,73,kaggle,0,2,0,0,0,75.0,1
280,Student_0280,male,group B,bachelor's degree,free/reduced,none,81.7,3.9,79.2,7.9,2.5,4,3.6,73,56,57,72,69,kaggle,1,1,4,0,0,65.4,1
281,Student_0281,male,group D,high school,standard,none,80.3,3.6,57.4,6.5,4.6,3,3.1,53,52,42,50,50,kaggle,1,3,1,1,0,49.4,1
282,Student_0282,male,group D,high school,standard,none,82.2,3.2,63.4,7.2,1.1,5,3.1,45,48,46,63,64,kaggle,1,3,1,1,0,53.2,1
283,Student_0283,female,group D,bachelor's degree,free/reduced,none,96.5,5.5,92.7,6.0,2.8,5,5.5,73,79,84,88,85,kaggle,0,3,4,0,0,81.8,1
284,Student_0284,female,group D,some college,free/reduced,completed,81.4,5.5,75.8,8.3,2.7,4,5.5,70,78,78,71,52,kaggle,0,3,2,0,1,69.8,1
285,Student_0285,female,group B,some high school,standard,none,88.6,2.5,63.2,5.9,1.9,7,1.8,37,46,46,58,44,kaggle,0,1,0,1,0,46.2,1
286,Student_0286,male,group B,associate's degree,standard,completed,79.7,4.0,89.1,8.9,1.8,4,3.3,81,82,82,68,87,kaggle,1,1,3,1,1,80.0,1
287,Student_0287,male,group E,associate's degree,standard,completed,90.9,4.0,95.0,7.6,0.9,1,3.0,97,82,88,92,82,kaggle,1,4,3,1,1,88.2,1
288,Student_0288,female,group B,some high school,standard,none,91.7,5.4,82.9,7.5,1.8,5,5.2,67,89,82,81,74,kaggle,0,1,0,1,0,78.6,1
289,Student_0289,male,group B,bachelor's degree,free/reduced,none,90.3,4.1,80.7,7.2,3.1,2,6.4,88,75,76,84,69,kaggle,1,1,4,0,0,78.4,1
290,Student_0290,male,group E,some high school,standard,completed,84.9,3.1,93.3,7.4,2.3,5,3.6,77,76,77,73,60,kaggle,1,4,0,1,1,72.6,1
291,Student_0291,male,group C,associate's degree,standard,none,85.4,4.9,92.8,8.7,2.4,6,3.5,76,70,68,47,69,kaggle,1,2,3,1,0,66.0,1
292,Student_0292,male,group D,some high school,standard,none,85.4,6.8,90.0,5.7,1.3,4,6.3,86,73,70,71,89,kaggle,1,3,0,1,0,77.8,1
293,Student_0293,male,group C,some high school,standard,completed,80.1,4.0,75.6,8.4,0.7,1,4.2,63,60,57,58,68,kaggle,1,2,0,1,1,61.2,1
294,Student_0294,female,group E,bachelor's degree,standard,none,90.5,5.2,74.8,7.8,1.7,2,4.5,65,73,75,60,90,kaggle,0,4,4,1,0,72.6,1
295,Student_0295,male,group D,high school,free/reduced,completed,90.3,5.0,78.4,6.7,2.9,5,2.3,78,77,80,75,83,kaggle,1,3,1,0,1,78.6,1
296,Student_0296,male,group B,associate's degree,free/reduced,none,80.4,4.1,80.2,6.6,0.6,3,4.5,67,62,60,62,72,kaggle,1,1,3,0,0,64.6,1
297,Student_0297,male,group A,some high school,standard,completed,82.5,3.9,69.6,8.5,1.6,4,1.3,46,41,43,44,65,kaggle,1,0,0,1,1,47.8,1
298,Student_0298,male,group E,associate's degree,standard,completed,87.8,4.3,90.3,6.8,2.0,5,2.1,71,74,68,62,74,kaggle,1,4,3,1,1,69.8,1
299,Student_0299,male,group C,high school,free/reduced,completed,82.7,3.5,72.2,6.3,1.7,5,2.3,40,46,50,44,52,kaggle,1,2,1,0,1,46.4,1
300,Student_0300,male,group D,associate's degree,free/reduced,none,93.3,5.5,76.5,8.7,0.7,3,3.5,90,87,75,91,87,kaggle,1,3,3,0,0,86.0,1
301,Student_0301,male,group A,some college,free/reduced,completed,84.9,4.5,92.4,8.0,1.2,3,3.9,81,78,81,70,89,kaggle,1,0,2,0,1,79.8,1
302,Student_0302,male,group D,some high school,free/reduced,none,78.4,4.5,65.0,6.6,1.0,3,1.0,56,54,52,54,53,kaggle,1,3,0,0,0,53.8,1
303,Student_0303,female,group C,associate's degree,standard,completed,91.9,4.7,81.0,7.8,0.7,4,5.5,67,84,81,68,74,kaggle,0,2,3,1,1,74.8,1
304,Student_0304,male,group B,associate's degree,standard,none,90.1,4.1,83.4,6.8,2.5,4,5.6,80,76,64,77,71,kaggle,1,1,3,1,0,73.6,1
305,Student_0305,female,group C,associate's degree,standard,completed,88.1,5.3,97.6,8.5,0.4,3,1.2,74,75,83,75,83,kaggle,0,2,3,1,1,78.0,1
306,Student_0306,male,group A,some college,standard,none,86.1,3.7,100.0,8.4,0.4,5,5.2,69,67,69,43,75,kaggle,1,0,2,1,0,64.6,1
307,Student_0307,male,group E,some college,standard,completed,98.1,5.5,93.7,8.3,0.7,3,3.3,99,87,81,93,69,kaggle,1,4,2,1,1,85.8,1
308,Student_0308,male,group C,some high school,standard,none,76.7,3.4,68.2,7.5,3.3,3,4.2,51,52,44,67,69,kaggle,1,2,0,1,0,56.6,1
309,Student_0309,female,group B,associate's degree,free/reduced,none,86.8,5.1,80.6,8.9,1.9,2,3.4,53,71,67,54,64,kaggle,0,1,3,0,0,61.8,1
310,Student_0310,female,group D,high school,free/reduced,none,79.8,4.0,77.5,7.3,2.0,2,3.1,49,57,52,48,56,kaggle,0,3,1,0,0,52.4,1
311,Student_0311,female,group B,associate's degree,standard,none,86.8,4.8,80.9,6.7,1.8,3,3.8,73,76,80,68,69,kaggle,0,1,3,1,0,73.2,1
312,Student_0312,male,group B,bachelor's degree,standard,none,88.8,4.7,88.1,7.8,0.4,6,5.3,66,60,57,58,83,kaggle,1,1,4,1,0,64.8,1
313,Student_0313,male,group D,bachelor's degree,standard,completed,88.7,5.4,79.3,9.1,2.5,2,1.8,67,61,68,66,68,kaggle,1,3,4,1,1,66.0,1
314,Student_0314,female,group C,associate's degree,free/reduced,completed,89.5,4.8,82.5,6.7,2.3,4,4.6,68,67,69,51,62,kaggle,0,2,3,0,1,63.4,1
315,Student_0315,female,group C,bachelor's degree,standard,completed,91.3,4.3,82.7,7.2,1.6,3,5.3,59,64,75,53,76,kaggle,0,2,4,1,1,65.4,1
316,Student_0316,male,group C,high school,standard,none,85.3,3.3,81.6,7.8,3.0,3,4.8,71,66,65,80,73,kaggle,1,2,1,1,0,71.0,1
317,Student_0317,female,group D,master's degree,standard,completed,93.4,4.3,92.5,7.7,0.4,1,7.8,77,82,91,67,81,kaggle,0,3,5,1,1,79.6,1
318,Student_0318,male,group C,associate's degree,standard,none,86.7,4.6,79.5,6.9,2.8,3,3.3,83,72,78,84,80,kaggle,1,2,3,1,0,79.4,1
319,Student_0319,male,group B,bachelor's degree,standard,none,86.9,3.9,74.9,8.4,2.1,3,5.1,63,71,69,69,63,kaggle,1,1,4,1,0,67.0,1
320,Student_0320,female,group D,associate's degree,free/reduced,none,82.7,3.9,68.0,9.3,1.8,4,3.3,56,65,63,47,62,kaggle,0,3,3,0,0,58.6,1
321,Student_0321,female,group C,high school,free/reduced,completed,88.5,4.9,86.4,7.8,1.7,4,5.9,67,79,84,75,62,kaggle,0,2,1,0,1,73.4,1
322,Student_0322,female,group E,high school,standard,none,92.0,5.4,90.5,7.0,1.5,1,4.2,75,86,79,74,69,kaggle,0,4,1,1,0,76.6,1
323,Student_0323,female,group C,some college,standard,none,84.1,4.8,86.9,6.4,2.9,5,3.5,71,81,80,69,92,kaggle,0,2,2,1,0,78.6,1
324,Student_0324,female,group C,some high school,free/reduced,none,90.4,3.9,81.6,7.5,1.4,4,4.9,43,53,53,55,70,kaggle,0,2,0,0,0,54.8,1
325,Student_0325,female,group C,high school,free/reduced,none,73.0,3.2,66.6,8.0,1.9,4,2.0,41,46,43,53,51,kaggle,0,2,1,0,0,46.8,1
326,Student_0326,female,group C,some college,standard,none,85.5,3.9,94.0,8.2,2.4,3,2.4,82,90,94,85,100,kaggle,0,2,2,1,0,90.2,1
327,Student_0327,male,group C,some college,standard,none,89.2,3.3,68.0,7.4,1.6,3,2.7,61,61,62,72,62,kaggle,1,2,2,1,0,63.6,1
328,Student_0328,male,group A,some college,free/reduced,none,76.0,2.1,54.0,6.4,4.2,5,2.9,28,23,19,41,31,kaggle,1,0,2,0,0,28.4,0
329,Student_0329,male,group C,associate's degree,standard,completed,91.5,3.9,88.9,6.8,3.4,4,6.2,82,75,77,64,75,kaggle,1,2,3,1,1,74.6,1
330,Student_0330,female,group B,some high school,standard,none,82.8,3.9,75.4,7.9,2.1,1,3.1,41,55,51,49,56,kaggle,0,1,0,1,0,50.4,1
331,Student_0331,male,group C,high school,standard,none,84.1,5.4,74.9,8.2,2.8,3,5.5,71,60,61,89,61,kaggle,1,2,1,1,0,68.4,1
332,Student_0332,male,group C,associate's degree,standard,none,72.4,4.0,64.3,5.9,1.7,4,0.5,47,37,35,55,54,kaggle,1,2,3,1,0,45.6,1
333,Student_0333,male,group E,associate's degree,standard,completed,82.5,3.7,62.9,8.6,3.0,4,2.6,62,56,53,80,60,kaggle,1,4,3,1,1,62.2,1
334,Student_0334,male,group B,associate's degree,standard,none,86.5,6.3,84.0,8.2,1.7,5,3.9,90,78,81,90,83,kaggle,1,1,3,1,0,84.4,1
335,Student_0335,female,group C,bachelor's degree,standard,none,97.0,5.6,96.4,9.0,1.8,2,4.4,83,93,95,83,96,kaggle,0,2,4,1,0,90.0,1
336,Student_0336,female,group B,some college,free/reduced,none,83.8,4.0,81.5,6.4,1.4,3,3.7,61,68,66,67,71,kaggle,0,1,2,0,0,66.6,1
337,Student_0337,male,group D,some high school,standard,completed,82.4,4.1,84.3,6.5,0.2,3,4.9,76,70,69,71,62,kaggle,1,3,0,1,1,69.6,1
338,Student_0338,male,group C,associate's degree,standard,none,77.7,3.1,69.2,7.1,3.1,3,2.2,49,51,43,40,42,kaggle,1,2,3,1,0,45.0,1
339,Student_0339,female,group B,some high school,free/reduced,none,76.0,2.2,59.9,7.3,1.0,4,2.4,24,38,27,41,43,kaggle,0,1,0,0,0,34.6,0
